实体,一级主题,二级主题,三级主题,原子标签,
视频图文,内容领域,送礼,送礼场景,国庆
视频图文,内容领域,送礼,送礼场景,中秋
视频图文,内容领域,送礼,送礼场景,端午重阳节
视频图文,内容领域,送礼,送礼场景,儿童节
视频图文,内容领域,送礼,送礼场景,教师节
视频图文,内容领域,送礼,送礼场景,38妇女节
视频图文,内容领域,送礼,送礼场景,七夕节
视频图文,内容领域,送礼,送礼场景,庆祝
视频图文,内容领域,送礼,送礼场景,晋升
视频图文,内容领域,送礼,送礼场景,毕业
视频图文,内容领域,送礼,送礼场景,新生儿
视频图文,内容领域,送礼,送礼场景,感谢
视频图文,内容领域,送礼,送礼场景,道歉
视频图文,内容领域,送礼,送礼场景,纪念日
视频图文,内容领域,送礼,送礼好物测评,榜单排行
视频图文,内容领域,送礼,送礼好物测评,送礼好物测评
视频图文,内容领域,送礼,送礼好物展示,送礼好物展示
视频图文,内容领域,,,
视频图文,内容领域,三农,三农,土味下沉
视频图文,内容领域,随拍,随拍,随拍
视频图文,tag云,tag云,tag云,tag云-{棉，展示，好用}
key-value
视频图文,内容质量,视频声画,视频亮度,
视频图文,内容质量,视频声画,视频清晰度,
视频图文,内容质量,视频声画,视频是否有马赛克,
视频图文,内容质量,视频声画,视频是否黑边,
视频图文,内容质量,视频声画,视频分辨率,
视频图文,内容质量,视频声画,视频帧数,
视频图文,内容质量,视频声画,视频黑屏秒数,
视频图文,内容质量,视频声画,视频有马赛克帧数占比,
视频图文,内容质量,视频信息,标题总评级,
视频图文,内容质量,视频信息,视频字幕,
视频图文,内容质量,视频信息,技术要素,
视频图文,内容质量,视频信息,视频可看性,
视频图文,内容质量,视频信息,视频是否有字幕,
视频图文,内容质量,视频信息,视频有字幕帧数占比,
视频图文,内容质量,视频人物,视频有无人物,
视频图文,内容质量,视频人物,视频人物帧数占比,
视频图文,内容质量,封面/图片,封面是否有水印或logo,
视频图文,内容质量,封面/图片,封面是否黑花边,
视频图文,内容质量,封面/图片,封面清晰度,
视频图文,内容质量,封面/图片,封面亮度,
视频图文,内容质量,封面/图片,封面有无人物,
视频图文,内容质量,封面/图片,封面是否为纯色底图,
视频图文,内容质量,封面/图片,封面是否有马赛克,
视频图文,内容质量,货品质量,店铺/品牌,
视频图文,内容质量,综合质量,质量分,
视频图文,内容效率,流量,曝光,
视频图文,内容效率,流量,浏览,
视频图文,内容效率,互动,点击,
视频图文,内容效率,互动,停留时长,
视频图文,内容效率,互动,关注,
视频图文,内容效率,互动,分享,
视频图文,内容效率,互动,收藏,
视频图文,内容效率,互动,点赞,
视频图文,内容效率,互动,评论,
视频图文,内容效率,互动,互动,
视频图文,内容效率,内容引导,曝光,
视频图文,内容效率,内容引导,浏览,
视频图文,内容效率,内容引导,点击,
视频图文,内容效率,内容引导,关注,
视频图文,内容效率,内容引导,加购,
视频图文,内容效率,内容引导,预售,
视频图文,内容效率,内容引导,下单,
视频图文,内容效率,内容引导,成交,
视频图文,内容效率,内容引导,退款,
视频图文,内容效率,内容引导,转化,
视频图文,内容基础信息,内容基础信息,内容基础信息,时长
视频图文,内容基础信息,内容基础信息,内容基础信息,发布时间等
